# func_names_1193.tsv — hoi4.exe 1.19.3.0 VA -> 名字/模块标签
# 列: va(dec) \t name \t module file.cpp:line \t tier \t asserts(备选行号)
# tier: sym(PE 导出名/lambda 描述符) > slot(基类槽契约方法名) > rtti(vtable 槽 类::[槽号]) > line(断言行号)
5370150672	NScript::CNamedCollection::[0]		rtti	
5370150736	NProject::CNarrative::[0]		rtti	
5370150800	COccupationLawDatabase::[1]		rtti	
5370150976	COccupationModifierDatabase::[1]		rtti	
5370151184	COperationPhase::[0]		rtti	
5370151248	COperationToken::[0]		rtti	
5370151312	NIndustrialOrganisation::COrganisationDatabase::[1]		rtti	
5370151456	CPeaceConferenceDatabase::[1]		rtti	
5370151648	NIndustrialOrganisation::CPolicyDatabase::[1]		rtti	
5370151776	NIndustrialOrganisation::CPolicyTemplate::[0]		rtti	
5370151856	CProfiledScopeObject::[0]		rtti	
5370151920	CProgressSection::[0]		rtti	
5370152032	NProject::CProjectDynamicModifierDatabase::[1]		rtti	
5370152192	NProject::CPrototypeReward::[0]		rtti	
5370152256	NProject::CPrototypeRewardOption::[0]		rtti	
5370152384	NRaids::CRaidDatabase::[1]		rtti	
5370152624	CResistanceActivityDatabase::[1]		rtti	
5370152800	NDoctrines::CRewardTemplate::[0]		rtti	
5370153024	CRule::[0]		rtti	
5370153088	CScientistTrait::[0]		rtti	
5370153152	CScopedVariable::[0]		rtti	
5370153216	CScriptEnumDatabase::[1]		rtti	
5370153392	CRenameProvinceEffect::[0]		rtti	
5370153536	CScriptedEffectTemplateDatabase::[1]		rtti	
5370153648	CSpecificEquipmentBonus::[0]		rtti	
5370153712	CStaticModifier::[0]		rtti	
5370153776	CEquipmentFilter::[0]		rtti	
5370153872	NDoctrines::CSubDoctrineTemplate::[0]		rtti	
5370153936	NDoctrines::CTrackTemplate::[0]		rtti	
5370154000	NIndustrialOrganisation::CTraitTemplate::[0]		rtti	
5370154272	NCareerProfile::SCareerProfileAwards::[0]		rtti	
5370154320	CCicBank::[0]		rtti	
5370154368	NCareerProfile::SCareerProfileStatistics::[0]		rtti	
5370154704	NCareerProfile::SGameModeStatistics::[0]		rtti	
5370155072	NProject::SOutput::[0]		rtti	
5370155136	NIndustrialOrganisation::STreeFlavorText::[0]		rtti	
5370155280	boost::signals2::signal_base::[0]		rtti	
5370155328	boost::detail::sp_counted_base::[0]		rtti	
5370155456	CPdxHybridInlineBufferAllocator<H::D$0BF>::[4]		rtti	
5370155472	CPdxHybridInlineBufferAllocator<H::D$0EAA>::[4]		rtti	
5370155488	CPdxHybridInlineBufferAllocator<H::H$0BAA>::[4]		rtti	
5370155504	CPdxHybridInlineBufferAllocator<H::H$0IA>::[4]		rtti	
5370155520	CPdxHybridInlineBufferAllocator<H::$0CK::SDamageEntry>::[4]		rtti	
5370155536	CPdxStaticInlineBufferAllocator<$00H::EBVCState*>::[4]		rtti	
5370155552	CPdxHybridInlineBufferAllocator<H::H$0EA>::[4]		rtti	
5370155568	CPdxStaticInlineBufferAllocator<H$03H>::[4]		rtti	
5370155584	CPdxHybridInlineBufferAllocator<$06H::LexerToken>::[4]		rtti	
5370155600	CPdxHybridInlineBufferAllocator<H::$0BJ::CIntelSource>::[4]		rtti	
5370155616	CPdxStaticInlineBufferAllocator<I$01H>::[4]		rtti	
5370155632	CPdxHybridInlineBufferAllocator<H::H$0BA>::[4]		rtti	
5370155648	CPdxHybridInlineBufferAllocator<H$07H>::[4]		rtti	
5370155664		pdx_scopedptr.h:119		
5370155952	CMapIdler::[16]		rtti	
5370155968	CPdxHybridInlineBufferAllocator<H::$0O::SYmlRow>::[6]		rtti	
5370155984	CPdxHybridInlineBufferAllocator<H::H$0IA>::[6]		rtti	
5370156000	CPdxHybridInlineBufferAllocator<H::$0BAA::CPixel>::[6]		rtti	
5370156016	$07H::CPdxHybridInlineBufferAllocator<unsigned long long>::[6]		rtti	
5370156032	CSteamCloudFile::[14]		rtti	
5370156048	CPdxHybridInlineBufferAllocator<H::$0BJ::CIntelSource>::[6]		rtti	
5370156064	CPdxHybridInlineBufferAllocator<H::$0GE::EBVCCountry*>::[6]		rtti	
5370156080	CPdxHybridInlineBufferAllocator<H::H$0EA>::[6]		rtti	
5370156096	CPdxHybridInlineBufferAllocator<$00H::CProgressSection>::[6]		rtti	
5370156112	CPdxHybridInlineBufferAllocator<…>::[6]		rtti	
5370156128	CPdxHybridInlineBufferAllocator<…>::[6]		rtti	
5370156144	CPdxHybridInlineBufferAllocator<$03H::CScopedVariable>::[6]		rtti	
5370156160	CPdxHybridInlineBufferAllocator<$05H::CGameRuleOption>::[6]		rtti	
5370156176	CPdxHybridInlineBufferAllocator<…>::[6]		rtti	
5370156192		pdx_scopedptr.h:119		
5370156336		gameitemdatabase.h:149		
5370156464		gameitemdatabase.h:149		
5370156592		gameitemdatabase.h:149		
5370156720		gameitemdatabase.h:149		
5370156848		gameitemdatabase.h:149		
5370156976		gameitemdatabase.h:149		
5370157104		gameitemdatabase.h:149		
5370157232		gameitemdatabase.h:149		
5370157360		gameitemdatabase.h:149		
5370157488		gameitemdatabase.h:149		
5370157616		gameitemdatabase.h:149		
5370157744		gameitemdatabase.h:0		
5370157872		gameitemdatabase.h:149		
5370158000		gameitemdatabase.h:149		
5370158128		gameitemdatabase.h:149		
5370158256		gameitemdatabase.h:149		
5370158384		gameitemdatabase.h:149		
5370158512		gameitemdatabase.h:149		
5370158640		gameitemdatabase.h:149		
5370158768		gameitemdatabase.h:0		
5370158896		gameitemdatabase.h:149		
5370159024		gameitemdatabase.h:149		
5370159152		gameitemdatabase.h:149		
5370159280		gameitemdatabase.h:149		
5370159408		gameitemdatabase.h:149		
5370159536		gameitemdatabase.h:149		
5370159664		gameitemdatabase.h:149		
5370159792		gameitemdatabase.h:0		
5370159920		gameitemdatabase.h:149		
5370160048		gameitemdatabase.h:149		
5370160176		gameitemdatabase.h:149		
5370160304		gameitemdatabase.h:149		
5370160432		gameitemdatabase.h:149		
5370160560		gameitemdatabase.h:149		
5370160688		gameitemdatabase.h:149		
5370160816		gameitemdatabase.h:0		
5370160944		gameitemdatabase.h:149		
5370161072		gameitemdatabase.h:149		
5370161200		gameitemdatabase.h:149		
5370161328		gameitemdatabase.h:149		
5370161456		gameitemdatabase.h:149		
5370161584		gameitemdatabase.h:149		
5370161712		gameitemdatabase.h:149		
5370161840		gameitemdatabase.h:0		
5370161968		gameitemdatabase.h:149		
5370162096		gameitemdatabase.h:149		
5370162224		gameitemdatabase.h:149		
5370162352		gameitemdatabase.h:149		
5370162480		gameitemdatabase.h:149		
5370162608		gameitemdatabase.h:149		
5370162736		gameitemdatabase.h:149		
5370162864		gameitemdatabase.h:0		
5370162992		gameitemdatabase.h:149		
5370163120		gameitemdatabase.h:149		
5370163248		gameitemdatabase.h:149		
5370163376		gameitemdatabase.h:149		
5370163504		gameitemdatabase.h:149		
5370163632		gameitemdatabase.h:149		
5370163760		gameitemdatabase.h:149		
5370163888		gameitemdatabase.h:0		
5370164016		gameitemdatabase.h:149		
5370164144		gameitemdatabase.h:149		
5370164272		gameitemdatabase.h:149		
5370164400		gameitemdatabase.h:149		
5370164528		gameitemdatabase.h:149		
5370164656		gameitemdatabase.h:149		
5370164784		gameitemdatabase.h:149		
5370164912		gameitemdatabase.h:0		
5370165040		gameitemdatabase.h:149		
5370165168		gameitemdatabase.h:149		
5370165296		gameitemdatabase.h:149		
5370165424		gameitemdatabase.h:149		
5370165552		gameitemdatabase.h:149		
5370165680		gameitemdatabase.h:149		
5370165808		gameitemdatabase.h:149		
5370165936		gameitemdatabase.h:0		
5370166064		gameitemdatabase.h:149		
5370166192		gameitemdatabase.h:149		
5370166320		gameitemdatabase.h:149		
5370166448		gameitemdatabase.h:149		
5370166576		gameitemdatabase.h:149		
5370166704		gameitemdatabase.h:149		
5370166832		gameitemdatabase.h:149		
5370166960		gameitemdatabase.h:0		
5370167088		gameitemdatabase.h:149		
5370167216		gameitemdatabase.h:149		
5370167344		gameitemdatabase.h:149		
5370167472		gameitemdatabase.h:149		
5370167600		gameitemdatabase.h:149		
5370167728		gameitemdatabase.h:149		
5370167856		gameitemdatabase.h:149		
5370167984		gameitemdatabase.h:0		
5370168112	CGameDate::[2]		rtti	
5370168128	CGameDate::[1]		rtti	
5370168144	CGameDate::[3]		rtti	
5370168448	CGameDate::[4]		rtti	
5370193504	NIndustrialOrganisation::CAiBonusWeightDatabase::[6]		rtti	
5370193616	CCountryTagAliasDatabase::[6]		rtti	
5370193728	CEquipmentGroupDatabase::[6]		rtti	
5370193840	CMTTHDatabase::[6]		rtti	
5370193952	COperationPhasesDatabase::[6]		rtti	
5370194064	COperationTokensDatabase::[6]		rtti	
5370194176	COperationsDatabase::[6]		rtti	
5370194288	NIndustrialOrganisation::COrganisationDatabase::[6]		rtti	
5370194400	NIndustrialOrganisation::CPolicyDatabase::[6]		rtti	
5370194512	CScientistTraitDatabase::[6]		rtti	
5370194624	NProject::CSpecializationDatabase::[6]		rtti	
5370202432	CApplication::[1]	notificationinterface.h:64	rtti	
